company,city,state,source,source_id,provenance_url,naics_code,naics_sector,solar_fit_score,energy_intensity,tax_appetite,recommended_ownership,load_profile,est_system_kw,est_annual_kwh,est_annual_savings_usd,est_net_payback_yrs,est_25yr_npv_p50_usd,sales_script,script_cfo,script_facilities,script_sustainability,pitch_angle
"Transco Station 515","Bear Creek","PA","epa_ghgrp","epa-1002711","https://ghgdata.epa.gov/ghgp/main.do#/facilityDetail?facilityId=epa-1002711","","","","","","","","600","904032","117524","5.6","1458342","","","","","Industrial facility — 2022 EPA GHG Reporter. NAICS 486210. Pre-qualified high-energy solar candidate."
"Western Berks Comm Ldfl & Recycling Ctr/ Birdsboro","Birdsboro","PA","epa_ghgrp","epa-1002716","https://ghgdata.epa.gov/ghgp/main.do#/facilityDetail?facilityId=epa-1002716","","","","","","","","600","904032","117524","5.6","1458342","","","","","Industrial facility — 2022 EPA GHG Reporter. NAICS 562212. Pre-qualified high-energy solar candidate."
"Greater Lebanon Refuse Ldfl","Lebanon","PA","epa_ghgrp","epa-1002786","https://ghgdata.epa.gov/ghgp/main.do#/facilityDetail?facilityId=epa-1002786","","","","","","","","600","904032","117524","5.6","1458342","","","","","Industrial facility — 2022 EPA GHG Reporter. NAICS 562212. Pre-qualified high-energy solar candidate."
"Peco Gas Division","Philadelphia","PA","epa_ghgrp","epa-1002791","https://ghgdata.epa.gov/ghgp/main.do#/facilityDetail?facilityId=epa-1002791","","","","","","","","600","904032","117524","5.6","1458342","","","","","Power generation — 2022 EPA GHG Reporter. NAICS 221210. Pre-qualified high-energy solar candidate."
"Gold Bond - Shi Plant","Shippingport","PA","epa_ghgrp","epa-1002807","https://ghgdata.epa.gov/ghgp/main.do#/facilityDetail?facilityId=epa-1002807","","","","","","","","600","904032","117524","5.6","1458342","","","","","Cement / glass — 2022 EPA GHG Reporter. NAICS 327420. Pre-qualified high-energy solar candidate."
"Gold Bond - Mlt Plant","New Columbia","PA","epa_ghgrp","epa-1002887","https://ghgdata.epa.gov/ghgp/main.do#/facilityDetail?facilityId=epa-1002887","","","","","","","","600","904032","117524","5.6","1458342","","","","","Cement / glass — 2022 EPA GHG Reporter. NAICS 327420. Pre-qualified high-energy solar candidate."
"Graymont Pa Inc/Pleasant Gap Plt","Pleasant Gap","PA","epa_ghgrp","epa-1002910","https://ghgdata.epa.gov/ghgp/main.do#/facilityDetail?facilityId=epa-1002910","","","","","","","","600","904032","117524","5.6","1458342","","","","","Cement / glass — 2022 EPA GHG Reporter. NAICS 327410. Pre-qualified high-energy solar candidate."
"Owens Brockway Glass Container Inc. Plt 17","Clarion","PA","epa_ghgrp","epa-1002914","https://ghgdata.epa.gov/ghgp/main.do#/facilityDetail?facilityId=epa-1002914","","","","","","","","600","904032","117524","5.6","1458342","","","","","Cement / glass — 2022 EPA GHG Reporter. NAICS 327213. Pre-qualified high-energy solar candidate."
"Guardian Industries Corp - Floreffe Plant","Jefferson Hills","PA","epa_ghgrp","epa-1002921","https://ghgdata.epa.gov/ghgp/main.do#/facilityDetail?facilityId=epa-1002921","","","","","","","","600","904032","117524","5.6","1458342","","","","","Cement / glass — 2022 EPA GHG Reporter. NAICS 327211. Pre-qualified high-energy solar candidate."
"Watkins Compressor Station","Columbia Cross Roads","PA","epa_ghgrp","epa-1003054","https://ghgdata.epa.gov/ghgp/main.do#/facilityDetail?facilityId=epa-1003054","","","","","","","","600","904032","117524","5.6","1458342","","","","","Industrial facility — 2022 EPA GHG Reporter. NAICS 211111. Pre-qualified high-energy solar candidate."
"Putnam Compressor Station","Troy","PA","epa_ghgrp","epa-1003055","https://ghgdata.epa.gov/ghgp/main.do#/facilityDetail?facilityId=epa-1003055","","","","","","","","600","904032","117524","5.6","1458342","","","","","Industrial facility — 2022 EPA GHG Reporter. NAICS 211111. Pre-qualified high-energy solar candidate."
"Modern Landfill","York","PA","epa_ghgrp","epa-1003100","https://ghgdata.epa.gov/ghgp/main.do#/facilityDetail?facilityId=epa-1003100","","","","","","","","600","904032","117524","5.6","1458342","","","","","Industrial facility — 2022 EPA GHG Reporter. NAICS 562212. Pre-qualified high-energy solar candidate."
"Imperial Landfill","Imperial","PA","epa_ghgrp","epa-1003103","https://ghgdata.epa.gov/ghgp/main.do#/facilityDetail?facilityId=epa-1003103","","","","","","","","600","904032","117524","5.6","1458342","","","","","Industrial facility — 2022 EPA GHG Reporter. NAICS 562212. Pre-qualified high-energy solar candidate."
"Beaver Station - Dominion Transmission, Inc","Beaver Falls","PA","epa_ghgrp","epa-1003381","https://ghgdata.epa.gov/ghgp/main.do#/facilityDetail?facilityId=epa-1003381","","","","","","","","600","904032","117524","5.6","1458342","","","","","Industrial facility — 2022 EPA GHG Reporter. NAICS 486210. Pre-qualified high-energy solar candidate."
"Eastern Gas Transmission And Storage - Crayne Station (Tran)","Waynesburg","PA","epa_ghgrp","epa-1003443","https://ghgdata.epa.gov/ghgp/main.do#/facilityDetail?facilityId=epa-1003443","","","","","","","","600","904032","117524","5.6","1458342","","","","","Industrial facility — 2022 EPA GHG Reporter. NAICS 486210. Pre-qualified high-energy solar candidate."
"Eastern Gas Transmission And Storage - Leidy And Finnefrock Stations (Stor And Tran)","Renovo","PA","epa_ghgrp","epa-1003455","https://ghgdata.epa.gov/ghgp/main.do#/facilityDetail?facilityId=epa-1003455","","","","","","","","600","904032","117524","5.6","1458342","","","","","Industrial facility — 2022 EPA GHG Reporter. NAICS 486210. Pre-qualified high-energy solar candidate."
"Arden Ldfl","Washington","PA","epa_ghgrp","epa-1003456","https://ghgdata.epa.gov/ghgp/main.do#/facilityDetail?facilityId=epa-1003456","","","","","","","","600","904032","117524","5.6","1458342","","","","","Industrial facility — 2022 EPA GHG Reporter. NAICS 562212. Pre-qualified high-energy solar candidate."
"Grand Ctl Sani","Pen Argyl","PA","epa_ghgrp","epa-1003460","https://ghgdata.epa.gov/ghgp/main.do#/facilityDetail?facilityId=epa-1003460","","","","","","","","600","904032","117524","5.6","1458342","","","","","Industrial facility — 2022 EPA GHG Reporter. NAICS 562212. Pre-qualified high-energy solar candidate."
"Dauphin Meadows Inc/Millersburg Muni Waste Ldfl","Millersburg","PA","epa_ghgrp","epa-1003503","https://ghgdata.epa.gov/ghgp/main.do#/facilityDetail?facilityId=epa-1003503","","","","","","","","600","904032","117524","5.6","1458342","","","","","Industrial facility — 2022 EPA GHG Reporter. NAICS 562212. Pre-qualified high-energy solar candidate."
"Finnefrock Station - Dominion Transmission, Inc","Renovo","PA","epa_ghgrp","epa-1003511","https://ghgdata.epa.gov/ghgp/main.do#/facilityDetail?facilityId=epa-1003511","","","","","","","","600","904032","117524","5.6","1458342","","","","","Industrial facility — 2022 EPA GHG Reporter. NAICS 486210. Pre-qualified high-energy solar candidate."
"Eastern Gas Transmission And Storage - Greenlick And Little Greenlick Stations (Stor And Tran)","Cross Forks","PA","epa_ghgrp","epa-1003512","https://ghgdata.epa.gov/ghgp/main.do#/facilityDetail?facilityId=epa-1003512","","","","","","","","600","904032","117524","5.6","1458342","","","","","Industrial facility — 2022 EPA GHG Reporter. NAICS 486210. Pre-qualified high-energy solar candidate."
"Frey Farm-Creswell Ldfl","Conestoga","PA","epa_ghgrp","epa-1003521","https://ghgdata.epa.gov/ghgp/main.do#/facilityDetail?facilityId=epa-1003521","","","","","","","","600","904032","117524","5.6","1458342","","","","","Industrial facility — 2022 EPA GHG Reporter. NAICS 562212. Pre-qualified high-energy solar candidate."
"Eastern Gas Transmission And Storage - Oakford And Rock Springs Stations (Stor And Tran)","Delmont","PA","epa_ghgrp","epa-1003531","https://ghgdata.epa.gov/ghgp/main.do#/facilityDetail?facilityId=epa-1003531","","","","","","","","600","904032","117524","5.6","1458342","","","","","Industrial facility — 2022 EPA GHG Reporter. NAICS 486210. Pre-qualified high-energy solar candidate."
"Waste Mgmt Dspl Svc Of Pa Pottstown Ldfl","Pottstown","PA","epa_ghgrp","epa-1003556","https://ghgdata.epa.gov/ghgp/main.do#/facilityDetail?facilityId=epa-1003556","","","","","","","","600","904032","117524","5.6","1458342","","","","","Industrial facility — 2022 EPA GHG Reporter. NAICS 562212. Pre-qualified high-energy solar candidate."
"Cascades Tissue Group Pa Ransom Plt","Ransom","PA","epa_ghgrp","epa-1003602","https://ghgdata.epa.gov/ghgp/main.do#/facilityDetail?facilityId=epa-1003602","","","","","","","","600","904032","117524","5.6","1458342","","","","","Pulp & paper — 2022 EPA GHG Reporter. NAICS 322121. Pre-qualified high-energy solar candidate."
"Eastern Gas Transmission And Storage - Ellisburg Station (Stor)","Genesee Twp.","PA","epa_ghgrp","epa-1003629","https://ghgdata.epa.gov/ghgp/main.do#/facilityDetail?facilityId=epa-1003629","","","","","","","","600","904032","117524","5.6","1458342","","","","","Industrial facility — 2022 EPA GHG Reporter. NAICS 486210. Pre-qualified high-energy solar candidate."
"University Of Pittsburgh Applied Research Center/Uparc","Pittsburgh","PA","epa_ghgrp","epa-1003758","https://ghgdata.epa.gov/ghgp/main.do#/facilityDetail?facilityId=epa-1003758","","","","","","","","600","904032","117524","5.6","1458342","","","","","Industrial facility — 2022 EPA GHG Reporter. NAICS 541611. Pre-qualified high-energy solar candidate."
"University Of Pittsburgh - Of The Commonwealth System Of Higher Education","Pittsburgh","PA","epa_ghgrp","epa-1003771","https://ghgdata.epa.gov/ghgp/main.do#/facilityDetail?facilityId=epa-1003771","","","","","","","","600","904032","117524","5.6","1458342","","","","","Industrial facility — 2022 EPA GHG Reporter. NAICS 611310. Pre-qualified high-energy solar candidate."
"Blue Ridge Landfill Company","Scotland","PA","epa_ghgrp","epa-1003773","https://ghgdata.epa.gov/ghgp/main.do#/facilityDetail?facilityId=epa-1003773","","","","","","","","600","904032","117524","5.6","1458342","","","","","Industrial facility — 2022 EPA GHG Reporter. NAICS 562212. Pre-qualified high-energy solar candidate."
"Bethlehem Landfill Company","Bethlehem","PA","epa_ghgrp","epa-1003937","https://ghgdata.epa.gov/ghgp/main.do#/facilityDetail?facilityId=epa-1003937","","","","","","","","600","904032","117524","5.6","1458342","","","","","Industrial facility — 2022 EPA GHG Reporter. NAICS 562212. Pre-qualified high-energy solar candidate."
"National Refrigerants, Inc","Philadelphia","PA","epa_ghgrp","epa-1004030","https://ghgdata.epa.gov/ghgp/main.do#/facilityDetail?facilityId=epa-1004030","","","","","","","","600","904032","117524","5.6","1458342","","","","","Industrial facility — 2022 EPA GHG Reporter. NAICS 424690. Pre-qualified high-energy solar candidate."
"Columbia Gas Trans Llc Salisbury Comp Sta","Salisbury","PA","epa_ghgrp","epa-1004035","https://ghgdata.epa.gov/ghgp/main.do#/facilityDetail?facilityId=epa-1004035","","","","","","","","600","904032","117524","5.6","1458342","","","","","Industrial facility — 2022 EPA GHG Reporter. NAICS 486210. Pre-qualified high-energy solar candidate."
"Comm Refuse Svc Inc/Cumberland Cnty Ldfl","Shippensburg","PA","epa_ghgrp","epa-1004162","https://ghgdata.epa.gov/ghgp/main.do#/facilityDetail?facilityId=epa-1004162","","","","","","","","600","904032","117524","5.6","1458342","","","","","Industrial facility — 2022 EPA GHG Reporter. NAICS 562212. Pre-qualified high-energy solar candidate."
"Mostoller Landfill, Inc.","Somerset","PA","epa_ghgrp","epa-1004164","https://ghgdata.epa.gov/ghgp/main.do#/facilityDetail?facilityId=epa-1004164","","","","","","","","600","904032","117524","5.6","1458342","","","","","Industrial facility — 2022 EPA GHG Reporter. NAICS 562212. Pre-qualified high-energy solar candidate."
"Pixelle Specialty Solutions","Spring Grove","PA","epa_ghgrp","epa-1004199","https://ghgdata.epa.gov/ghgp/main.do#/facilityDetail?facilityId=epa-1004199","","","","","","","","600","904032","117524","5.6","1458342","","","","","Pulp & paper — 2022 EPA GHG Reporter. NAICS 322120. Pre-qualified high-energy solar candidate."
"Lycoming County Resource Management Services","Montgomery","PA","epa_ghgrp","epa-1004218","https://ghgdata.epa.gov/ghgp/main.do#/facilityDetail?facilityId=epa-1004218","","","","","","","","600","904032","117524","5.6","1458342","","","","","Industrial facility — 2022 EPA GHG Reporter. NAICS 562212. Pre-qualified high-energy solar candidate."
"Carmeuse Lime Inc/Millard Lime Plt","Annville","PA","epa_ghgrp","epa-1004273","https://ghgdata.epa.gov/ghgp/main.do#/facilityDetail?facilityId=epa-1004273","","","","","","","","600","904032","117524","5.6","1458342","","","","","Cement / glass — 2022 EPA GHG Reporter. NAICS 327410. Pre-qualified high-energy solar candidate."
"Eastern Gas Transmission And Storage - Punxsutawney Station (Tran)","Punxsutawney","PA","epa_ghgrp","epa-1004319","https://ghgdata.epa.gov/ghgp/main.do#/facilityDetail?facilityId=epa-1004319","","","","","","","","600","904032","117524","5.6","1458342","","","","","Industrial facility — 2022 EPA GHG Reporter. NAICS 486210. Pre-qualified high-energy solar candidate."
"Wsi Sandy Run Landfill, Inc.","Hopewell","PA","epa_ghgrp","epa-1004321","https://ghgdata.epa.gov/ghgp/main.do#/facilityDetail?facilityId=epa-1004321","","","","","","","","600","904032","117524","5.6","1458342","","","","","Industrial facility — 2022 EPA GHG Reporter. NAICS 562212. Pre-qualified high-energy solar candidate."
"Comm Env Sys Ldfl","Hegins","PA","epa_ghgrp","epa-1004413","https://ghgdata.epa.gov/ghgp/main.do#/facilityDetail?facilityId=epa-1004413","","","","","","","","600","904032","117524","5.6","1458342","","","","","Industrial facility — 2022 EPA GHG Reporter. NAICS 562212. Pre-qualified high-energy solar candidate."
"Peoples Natural Gas Company, Llc","Pittsburgh","PA","epa_ghgrp","epa-1004429","https://ghgdata.epa.gov/ghgp/main.do#/facilityDetail?facilityId=epa-1004429","","","","","","","","600","904032","117524","5.6","1458342","","","","","Power generation — 2022 EPA GHG Reporter. NAICS 221210. Pre-qualified high-energy solar candidate."
"State Lands Compressor Station","Ward","PA","epa_ghgrp","epa-1004444","https://ghgdata.epa.gov/ghgp/main.do#/facilityDetail?facilityId=epa-1004444","","","","","","","","600","904032","117524","5.6","1458342","","","","","Industrial facility — 2022 EPA GHG Reporter. NAICS 211111. Pre-qualified high-energy solar candidate."
"Houston Gas Plant","Washington","PA","epa_ghgrp","epa-1004524","https://ghgdata.epa.gov/ghgp/main.do#/facilityDetail?facilityId=epa-1004524","","","","","","","","600","904032","117524","5.6","1458342","","","","","Industrial facility — 2022 EPA GHG Reporter. NAICS 211130. Pre-qualified high-energy solar candidate."
"Cleveland-Cliffs Monessen Coke Llc","Monessen","PA","epa_ghgrp","epa-1005025","https://ghgdata.epa.gov/ghgp/main.do#/facilityDetail?facilityId=epa-1005025","","","","","","","","600","904032","117524","5.6","1458342","","","","","Petroleum refining — 2022 EPA GHG Reporter. NAICS 324199. Pre-qualified high-energy solar candidate."
"Mercer Lime Co","Slippery Rock","PA","epa_ghgrp","epa-1005030","https://ghgdata.epa.gov/ghgp/main.do#/facilityDetail?facilityId=epa-1005030","","","","","","","","600","904032","117524","5.6","1458342","","","","","Cement / glass — 2022 EPA GHG Reporter. NAICS 327410. Pre-qualified high-energy solar candidate."
"Thomas Compressor Station","Troy","PA","epa_ghgrp","epa-1005151","https://ghgdata.epa.gov/ghgp/main.do#/facilityDetail?facilityId=epa-1005151","","","","","","","","600","904032","117524","5.6","1458342","","","","","Industrial facility — 2022 EPA GHG Reporter. NAICS 211111. Pre-qualified high-energy solar candidate."
"Energy Center Harrisburg Llc","Harrisburg","PA","epa_ghgrp","epa-1005167","https://ghgdata.epa.gov/ghgp/main.do#/facilityDetail?facilityId=epa-1005167","","","","","","","","600","904032","117524","5.6","1458342","","","","","Power generation — 2022 EPA GHG Reporter. NAICS 221112. Pre-qualified high-energy solar candidate."
"Consol Pa Coal Co Llc/Bailey Prep Plt","West Finley","PA","epa_ghgrp","epa-1005350","https://ghgdata.epa.gov/ghgp/main.do#/facilityDetail?facilityId=epa-1005350","","","","","","","","600","904032","117524","5.6","1458342","","","","","Industrial facility — 2022 EPA GHG Reporter. NAICS 212112. Pre-qualified high-energy solar candidate."
"Calumet Karns City Refining, Llc.","Karns City","PA","epa_ghgrp","epa-1005363","https://ghgdata.epa.gov/ghgp/main.do#/facilityDetail?facilityId=epa-1005363","","","","","","","","600","904032","117524","5.6","1458342","","","","","Petroleum refining — 2022 EPA GHG Reporter. NAICS 324199. Pre-qualified high-energy solar candidate."
