company,city,state,source,source_id,provenance_url,naics_code,naics_sector,solar_fit_score,energy_intensity,tax_appetite,recommended_ownership,load_profile,est_system_kw,est_annual_kwh,est_annual_savings_usd,est_net_payback_yrs,est_25yr_npv_p50_usd,sales_script,script_cfo,script_facilities,script_sustainability,pitch_angle
"Madison Granite Supply Inc.","Phoenix","AZ","osm_industrial","osm-177147753","https://www.openstreetmap.org/way/osm-177147753","","","","","","","","600","904032","117524","5.6","1458342","","","","","Mine building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Intel Corporation (Ocotillo Campus)","Phoenix","AZ","osm_industrial","osm-182626525","https://www.openstreetmap.org/way/osm-182626525","","","","","","","","600","904032","117524","5.6","1458342","","","","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Orbital Sciences Corporation","Chandler","AZ","osm_industrial","osm-197581294","https://www.openstreetmap.org/way/osm-197581294","","","","","","","","600","904032","117524","5.6","1458342","","","","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Central Groundwater Treatment Facility","Phoenix","AZ","osm_industrial","osm-199119079","https://www.openstreetmap.org/way/osm-199119079","","","","","","","","600","904032","117524","5.6","1458342","","","","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Monogram Aerospace Fasteners","Mesa","AZ","osm_industrial","osm-200304783","https://www.openstreetmap.org/way/osm-200304783","","","","","","","","600","904032","117524","5.6","1458342","","","","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Turbineaero","Phoenix","AZ","osm_industrial","osm-203961715","https://www.openstreetmap.org/way/osm-203961715","","","","","","","","600","904032","117524","5.6","1458342","","","","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Albertsons Warehouse","Tempe","AZ","osm_industrial","osm-203961724","https://www.openstreetmap.org/way/osm-203961724","","","","","","","","600","904032","117524","5.6","1458342","","","","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Oc1","Phoenix","AZ","osm_industrial","osm-204813984","https://www.openstreetmap.org/way/osm-204813984","","","","","","","","600","904032","117524","5.6","1458342","","","","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Oc3","Phoenix","AZ","osm_industrial","osm-204813985","https://www.openstreetmap.org/way/osm-204813985","","","","","","","","600","904032","117524","5.6","1458342","","","","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Oc8","Phoenix","AZ","osm_industrial","osm-204813986","https://www.openstreetmap.org/way/osm-204813986","","","","","","","","600","904032","117524","5.6","1458342","","","","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Oc4","Phoenix","AZ","osm_industrial","osm-204813989","https://www.openstreetmap.org/way/osm-204813989","","","","","","","","600","904032","117524","5.6","1458342","","","","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Oc5","Phoenix","AZ","osm_industrial","osm-204814001","https://www.openstreetmap.org/way/osm-204814001","","","","","","","","600","904032","117524","5.6","1458342","","","","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Oc12","Phoenix","AZ","osm_industrial","osm-204820054","https://www.openstreetmap.org/way/osm-204820054","","","","","","","","600","904032","117524","5.6","1458342","","","","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Oc9","Phoenix","AZ","osm_industrial","osm-204822104","https://www.openstreetmap.org/way/osm-204822104","","","","","","","","600","904032","117524","5.6","1458342","","","","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Swire Coca-Cola","Phoenix","AZ","osm_industrial","osm-221098297","https://www.openstreetmap.org/way/osm-221098297","","","","","","","","600","904032","117524","5.6","1458342","","","","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Building 23","Scottsdale","AZ","osm_industrial","osm-221928816","https://www.openstreetmap.org/way/osm-221928816","","","","","","","","600","904032","117524","5.6","1458342","","","","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Haifley Brothers Hotrods","Phoenix","AZ","osm_industrial","osm-223071800","https://www.openstreetmap.org/way/osm-223071800","","","","","","","","600","904032","117524","5.6","1458342","","","","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"North Gateway Transfer Station And Materials Recovery Facility","Phoenix","AZ","osm_industrial","osm-227580690","https://www.openstreetmap.org/way/osm-227580690","","","","","","","","600","904032","117524","5.6","1458342","","","","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Mesa Custom Machining Corporation","Gilbert","AZ","osm_industrial","osm-228131330","https://www.openstreetmap.org/way/osm-228131330","","","","","","","","600","904032","117524","5.6","1458342","","","","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Stara Technologies Corp","Gilbert","AZ","osm_industrial","osm-228131331","https://www.openstreetmap.org/way/osm-228131331","","","","","","","","600","904032","117524","5.6","1458342","","","","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Building 21","Phoenix","AZ","osm_industrial","osm-230625102","https://www.openstreetmap.org/way/osm-230625102","","","","","","","","600","904032","117524","5.6","1458342","","","","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Building 20","Phoenix","AZ","osm_industrial","osm-230625104","https://www.openstreetmap.org/way/osm-230625104","","","","","","","","600","904032","117524","5.6","1458342","","","","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Epcor Sun City West Wellsite #1.1","Phoenix","AZ","osm_industrial","osm-233164637","https://www.openstreetmap.org/way/osm-233164637","","","","","","","","600","904032","117524","5.6","1458342","","","","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Epcor Sun City West Wellsite #2.5","Phoenix","AZ","osm_industrial","osm-233930149","https://www.openstreetmap.org/way/osm-233930149","","","","","","","","600","904032","117524","5.6","1458342","","","","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Water Tanks","Phoenix","AZ","osm_industrial","osm-234428180","https://www.openstreetmap.org/way/osm-234428180","","","","","","","","600","904032","117524","5.6","1458342","","","","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Epcor Sun City West Wellsite #1.4","Phoenix","AZ","osm_industrial","osm-234564943","https://www.openstreetmap.org/way/osm-234564943","","","","","","","","600","904032","117524","5.6","1458342","","","","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Epcor Sun City West Wellsite #1.2","Phoenix","AZ","osm_industrial","osm-234564944","https://www.openstreetmap.org/way/osm-234564944","","","","","","","","600","904032","117524","5.6","1458342","","","","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Epcor Sun City West Wellsite #1.5","Sun City West","AZ","osm_industrial","osm-234671242","https://www.openstreetmap.org/way/osm-234671242","","","","","","","","600","904032","117524","5.6","1458342","","","","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Epcor Sun City West Wellsite #1.3","Phoenix","AZ","osm_industrial","osm-234779541","https://www.openstreetmap.org/way/osm-234779541","","","","","","","","600","904032","117524","5.6","1458342","","","","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Srp Wellsite 12.5e -13.1n","Phoenix","AZ","osm_industrial","osm-238000121","https://www.openstreetmap.org/way/osm-238000121","","","","","","","","600","904032","117524","5.6","1458342","","","","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Water Tanks","Phoenix","AZ","osm_industrial","osm-239611778","https://www.openstreetmap.org/way/osm-239611778","","","","","","","","600","904032","117524","5.6","1458342","","","","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Arizona Public Service","Phoenix","AZ","osm_industrial","osm-240352853","https://www.openstreetmap.org/way/osm-240352853","","","","","","","","600","904032","117524","5.6","1458342","","","","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"City Of Peoria","Peoria","AZ","osm_industrial","osm-241866113","https://www.openstreetmap.org/way/osm-241866113","","","","","","","","600","904032","117524","5.6","1458342","","","","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Water Tanks","Phoenix","AZ","osm_industrial","osm-243593232","https://www.openstreetmap.org/way/osm-243593232","","","","","","","","600","904032","117524","5.6","1458342","","","","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Asu Solar","Phoenix","AZ","osm_industrial","osm-243603545","https://www.openstreetmap.org/way/osm-243603545","","","","","","","","600","904032","117524","5.6","1458342","","","","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"S-114a","Phoenix","AZ","osm_industrial","osm-252388079","https://www.openstreetmap.org/way/osm-252388079","","","","","","","","600","904032","117524","5.6","1458342","","","","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Richmond Industrial Park","Phoenix","AZ","osm_industrial","osm-253638489","https://www.openstreetmap.org/way/osm-253638489","","","","","","","","600","904032","117524","5.6","1458342","","","","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Arizona Public Service","Phoenix","AZ","osm_industrial","osm-255220439","https://www.openstreetmap.org/way/osm-255220439","","","","","","","","600","904032","117524","5.6","1458342","","","","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Parker Legris Usa","Mesa","AZ","osm_industrial","osm-255992054","https://www.openstreetmap.org/way/osm-255992054","","","","","","","","600","904032","117524","5.6","1458342","","","","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Bt Molding","Phoenix","AZ","osm_industrial","osm-258066820","https://www.openstreetmap.org/way/osm-258066820","","","","","","","","600","904032","117524","5.6","1458342","","","","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Water Utility","Phoenix","AZ","osm_industrial","osm-266078188","https://www.openstreetmap.org/way/osm-266078188","","","","","","","","600","904032","117524","5.6","1458342","","","","","Municipal building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Ford Arizona Proving Grounds","Phoenix","AZ","osm_industrial","osm-274781623","https://www.openstreetmap.org/way/osm-274781623","","","","","","","","600","904032","117524","5.6","1458342","","","","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"City Of Phoenix Water Supply","Scottsdale","AZ","osm_industrial","osm-287077900","https://www.openstreetmap.org/way/osm-287077900","","","","","","","","600","904032","117524","5.6","1458342","","","","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Salt River Project","Phoenix","AZ","osm_industrial","osm-288007122","https://www.openstreetmap.org/way/osm-288007122","","","","","","","","600","904032","117524","5.6","1458342","","","","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Jgm Water Plant","Phoenix","AZ","osm_industrial","osm-288007123","https://www.openstreetmap.org/way/osm-288007123","","","","","","","","600","904032","117524","5.6","1458342","","","","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Apple Inc.","Mesa","AZ","osm_industrial","osm-300974499","https://www.openstreetmap.org/way/osm-300974499","","","","","","","","600","904032","117524","5.6","1458342","","","","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Herbally Yours","Gilbert","AZ","osm_industrial","osm-306355471","https://www.openstreetmap.org/way/osm-306355471","","","","","","","","600","904032","117524","5.6","1458342","","","","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Arizona Public Service","Phoenix","AZ","osm_industrial","osm-306426474","https://www.openstreetmap.org/way/osm-306426474","","","","","","","","600","904032","117524","5.6","1458342","","","","","Distributor building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Lockheed Martin Corporation","Gilbert","AZ","osm_industrial","osm-306448550","https://www.openstreetmap.org/way/osm-306448550","","","","","","","","600","904032","117524","5.6","1458342","","","","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Curry Supply Truck Manufacturer","Gilbert","AZ","osm_industrial","osm-306448551","https://www.openstreetmap.org/way/osm-306448551","","","","","","","","600","904032","117524","5.6","1458342","","","","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"G&G Specialty Contractors","Gilbert","AZ","osm_industrial","osm-306448553","https://www.openstreetmap.org/way/osm-306448553","","","","","","","","600","904032","117524","5.6","1458342","","","","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
